Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
Assignment-1,forge.game.replacement,ReplaceRemoveCounter,ReplaceRemoveCounter,3,1,3
Assignment-1,forge.game.replacement,ReplaceRemoveCounter,canReplace,27,8,1
Assignment-1,forge.game.replacement,ReplaceRemoveCounter,setReplacingObjects,11,3,2
Assignment-1,forge.game.replacement,ReplaceCascade,ReplaceCascade,3,1,3
Assignment-1,forge.game.replacement,ReplaceCascade,canReplace,6,2,1
Assignment-1,forge.game.replacement,ReplaceCascade,setReplacingObjects,4,1,2
Assignment-1,forge.game.replacement,ReplacementHandler,ReplacementHandler,3,1,1
Assignment-1,forge.game.replacement,ReplacementHandler,getReplacementList,60,13,3
Assignment-1,forge.game.replacement,ReplacementHandler,visit,21,6,1
Assignment-1,forge.game.replacement,ReplacementHandler,cantHappenCheck,3,1,2
Assignment-1,forge.game.replacement,ReplacementHandler,run,17,4,2
Assignment-1,forge.game.replacement,ReplacementHandler,run,55,10,4
Assignment-1,forge.game.replacement,ReplacementHandler,executeReplacement,83,20,3
Assignment-1,forge.game.replacement,ReplacementHandler,getPossibleReplaceDamageList,31,8,4
Assignment-1,forge.game.replacement,ReplacementHandler,runSingleReplaceDamageEffect,100,26,7
Assignment-1,forge.game.replacement,ReplacementHandler,executeReplaceDamageBufferedSA,65,14,1
Assignment-1,forge.game.replacement,ReplacementHandler,runReplaceDamage,157,39,5
Assignment-1,forge.game.replacement,ReplacementHandler,parseReplacement,3,1,3
Assignment-1,forge.game.replacement,ReplacementHandler,parseReplacement,3,1,4
Assignment-1,forge.game.replacement,ReplacementHandler,parseReplacement,18,5,4
Assignment-1,forge.game.replacement,ReplacementHandler,wouldPhaseBeSkipped,9,2,2
Assignment-1,forge.game.replacement,ReplacementHandler,wouldExtraTurnBeSkipped,9,2,1
Assignment-1,forge.game.replacement,ReplacementHandler,getTotalPreventionShieldAmount,31,7,1
Assignment-1,forge.game.replacement,ReplacementHandler,visit,8,3,1
Assignment-1,forge.game.replacement,ReplacementHandler,isPreventCombatDamageThisTurn,15,3,0
Assignment-1,forge.game.replacement,ReplacementHandler,visit,8,3,1
Assignment-1,forge.game.replacement,ReplacementHandler,isReplacing,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,nextId,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,getId,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,setId,3,1,1
Assignment-1,forge.game.replacement,ReplacementEffect,hasRun,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,ReplacementEffect,10,2,3
Assignment-1,forge.game.replacement,ReplacementEffect,getView,8,2,0
Assignment-1,forge.game.replacement,ReplacementEffect,setHasRun,3,1,1
Assignment-1,forge.game.replacement,ReplacementEffect,getOtherChoices,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,setOtherChoices,3,1,1
Assignment-1,forge.game.replacement,ReplacementEffect,canReplace,0,1,1
Assignment-1,forge.game.replacement,ReplacementEffect,requirementsCheck,24,8,1
Assignment-1,forge.game.replacement,ReplacementEffect,copy,19,4,2
Assignment-1,forge.game.replacement,ReplacementEffect,setReplacingObjects,2,1,2
Assignment-1,forge.game.replacement,ReplacementEffect,getLayer,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,setLayer,3,1,1
Assignment-1,forge.game.replacement,ReplacementEffect,getDescription,41,11,0
Assignment-1,forge.game.replacement,ReplacementEffect,toString,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,clone,8,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,equals,6,2,1
Assignment-1,forge.game.replacement,ReplacementEffect,hashCode,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,getMode,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,setMode,3,1,1
Assignment-1,forge.game.replacement,ReplacementEffect,ensureAbility,8,2,0
Assignment-1,forge.game.replacement,ReplacementEffect,getTriggerRemembered,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffect,canReplaceETB,14,5,1
Assignment-1,forge.game.replacement,ReplacementEffect,modeCheck,3,1,2
Assignment-1,forge.game.replacement,ReplaceDraw,ReplaceDraw,3,1,3
Assignment-1,forge.game.replacement,ReplaceDraw,canReplace,16,5,1
Assignment-1,forge.game.replacement,ReplaceDraw,setReplacingObjects,10,3,2
Assignment-1,forge.game.replacement,ReplaceAddCounter,ReplaceAddCounter,3,1,3
Assignment-1,forge.game.replacement,ReplaceAddCounter,canReplace,27,9,1
Assignment-1,forge.game.replacement,ReplaceAddCounter,setReplacingObjects,11,3,2
Assignment-1,forge.game.replacement,ReplaceAddCounter,hasAnyInCounterMap,24,8,1
Assignment-1,forge.game.replacement,ReplaceAddCounter,modeCheck,9,3,2
Assignment-1,forge.game.replacement,ReplaceMoved,ReplaceMoved,3,1,3
Assignment-1,forge.game.replacement,ReplaceMoved,canReplace,70,24,1
Assignment-1,forge.game.replacement,ReplaceMoved,setReplacingObjects,4,1,2
Assignment-1,forge.game.replacement,ReplacePlanarDiceResult,ReplacePlanarDiceResult,3,1,3
Assignment-1,forge.game.replacement,ReplacePlanarDiceResult,canReplace,6,2,1
Assignment-1,forge.game.replacement,ReplacePlanarDiceResult,setReplacingObjects,3,1,2
Assignment-1,forge.game.replacement,ReplaceDrawCards,ReplaceDrawCards,3,1,3
Assignment-1,forge.game.replacement,ReplaceDrawCards,canReplace,15,4,1
Assignment-1,forge.game.replacement,ReplaceDrawCards,setReplacingObjects,3,1,2
Assignment-1,forge.game.replacement,ReplaceGameWin,ReplaceGameWin,3,1,3
Assignment-1,forge.game.replacement,ReplaceGameWin,canReplace,6,2,1
Assignment-1,forge.game.replacement,ReplaceProliferate,ReplaceProliferate,3,1,3
Assignment-1,forge.game.replacement,ReplaceProliferate,canReplace,9,3,1
Assignment-1,forge.game.replacement,ReplaceProliferate,setReplacingObjects,4,1,2
Assignment-1,forge.game.replacement,ReplacePayLife,ReplacePayLife,3,1,3
Assignment-1,forge.game.replacement,ReplacePayLife,canReplace,15,4,1
Assignment-1,forge.game.replacement,ReplacePayLife,setReplacingObjects,4,1,2
Assignment-1,forge.game.replacement,ReplaceRollPlanarDice,ReplaceRollPlanarDice,3,1,3
Assignment-1,forge.game.replacement,ReplaceRollPlanarDice,canReplace,6,2,1
Assignment-1,forge.game.replacement,ReplaceRollPlanarDice,setReplacingObjects,4,1,2
Assignment-1,forge.game.replacement,ReplacementEffectView,ReplacementEffectView,3,1,1
Assignment-1,forge.game.replacement,ReplacementEffectView,ReplacementEffectView,5,1,2
Assignment-1,forge.game.replacement,ReplacementEffectView,getCardView,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffectView,getHostCard,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffectView,updateHostCard,3,1,1
Assignment-1,forge.game.replacement,ReplacementEffectView,toString,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffectView,getDescription,3,1,0
Assignment-1,forge.game.replacement,ReplacementEffectView,updateDescription,3,1,1
Assignment-1,forge.game.replacement,ReplacePlaneswalk,ReplacePlaneswalk,3,1,3
Assignment-1,forge.game.replacement,ReplacePlaneswalk,canReplace,9,3,1
Assignment-1,forge.game.replacement,ReplacePlaneswalk,setReplacingObjects,3,1,2
Assignment-1,forge.game.replacement,ReplaceCopySpell,ReplaceCopySpell,3,1,3
Assignment-1,forge.game.replacement,ReplaceCopySpell,canReplace,12,4,1
Assignment-1,forge.game.replacement,ReplaceCopySpell,setReplacingObjects,3,1,2
Assignment-1,forge.game.replacement,ReplaceTurnFaceUp,ReplaceTurnFaceUp,3,1,3
Assignment-1,forge.game.replacement,ReplaceTurnFaceUp,canReplace,6,2,1
Assignment-1,forge.game.replacement,ReplaceTurnFaceUp,setReplacingObjects,3,1,2
Assignment-1,forge.game.replacement,ReplaceLearn,ReplaceLearn,3,1,3
Assignment-1,forge.game.replacement,ReplaceLearn,canReplace,6,2,1
Assignment-1,forge.game.replacement,ReplaceLearn,setReplacingObjects,3,1,2
Assignment-1,forge.game.replacement,ReplaceUntap,ReplaceUntap,3,1,3
Assignment-1,forge.game.replacement,ReplaceUntap,canReplace,10,3,1
Assignment-1,forge.game.replacement,ReplaceUntap,setReplacingObjects,3,1,2
Assignment-1,forge.game.replacement,ReplaceGainLife,ReplaceGainLife,3,1,3
Assignment-1,forge.game.replacement,ReplaceGainLife,canReplace,17,6,1
Assignment-1,forge.game.replacement,ReplaceGainLife,setReplacingObjects,4,1,2
Assignment-1,forge.game.replacement,ReplaceDeclareBlocker,ReplaceDeclareBlocker,3,1,3
Assignment-1,forge.game.replacement,ReplaceDeclareBlocker,canReplace,6,2,1
Assignment-1,forge.game.replacement,ReplaceDeclareBlocker,setReplacingObjects,4,1,2
Assignment-1,forge.game.replacement,ReplaceAssembleContraption,ReplaceAssembleContraption,3,1,3
Assignment-1,forge.game.replacement,ReplaceAssembleContraption,canReplace,9,3,1
Assignment-1,forge.game.replacement,ReplaceAssembleContraption,setReplacingObjects,4,1,2
Assignment-1,forge.game.staticability,StaticAbilityAssignNoCombatDamage,assignNoCombatDamage,15,5,1
Assignment-1,forge.game.staticability,StaticAbilityAssignNoCombatDamage,applyAssignNoCombatDamage,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantAttach,cantAttach,13,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantAttach,applyCantAttachAbility,21,7,4
Assignment-1,forge.game.staticability,StaticAbilityCantDraw,canDrawThisAmount,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantDraw,canDrawAmount,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantDraw,applyCantDrawAmountAbility,8,2,3
Assignment-1,forge.game.staticability,StaticAbilityMustAttack,entitiesMustAttack,32,11,1
Assignment-1,forge.game.staticability,StaticAbilityMustAttack,mustAttackSpecific,21,7,2
Assignment-1,forge.game.staticability,StaticAbilityGainLifeRadiation,gainLifeRadiation,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityGainLifeRadiation,applyGainLifeRadiation,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantChangeDayTime,cantChangeDay,16,6,2
Assignment-1,forge.game.staticability,StaticAbilityCantChangeDayTime,cantChangeDayCheck,15,6,2
Assignment-1,forge.game.staticability,StaticAbilityDisableTriggers,disabled,25,8,3
Assignment-1,forge.game.staticability,StaticAbilityDisableTriggers,isDisabled,68,20,3
Assignment-1,forge.game.staticability,StaticAbilityCantExile,cantExile,14,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantExile,applyCantExileAbility,14,5,4
Assignment-1,forge.game.staticability,StaticAbilityPlotZone,plotZone,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityPlotZone,applyPlotZoneAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityDevotion,getDevotionMod,17,5,1
Assignment-1,forge.game.staticability,StaticAbilityInfectDamage,isInfectDamage,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityInfectDamage,applyInfectDamageAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantSacrifice,cantSacrifice,14,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantSacrifice,applyCantSacrificeAbility,14,5,4
Assignment-1,forge.game.staticability,StaticAbilityCantTarget,cantTarget,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantTarget,cantTarget,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantTarget,applyCantTargetAbility,32,10,3
Assignment-1,forge.game.staticability,StaticAbilityCantTarget,applyCantTargetAbility,9,3,3
Assignment-1,forge.game.staticability,StaticAbilityCantTarget,common,41,11,3
Assignment-1,forge.game.staticability,StaticAbilityCantRegenerate,cantRegenerate,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityCantRegenerate,applyCantRegenerateAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityIgnoreHexproofShroud,ignore,17,6,3
Assignment-1,forge.game.staticability,StaticAbilityIgnoreHexproofShroud,commonAbility,10,3,3
Assignment-1,forge.game.staticability,StaticAbilityAttackRestrict,globalAttackRestrict,15,5,1
Assignment-1,forge.game.staticability,StaticAbilityAttackRestrict,attackRestrictNum,18,6,1
Assignment-1,forge.game.staticability,StaticAbilityAttackRestrict,attackRestrict,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityUnspentMana,getManaToKeep,13,4,1
Assignment-1,forge.game.staticability,StaticAbilityUnspentMana,hasManaBurn,15,5,1
Assignment-1,forge.game.staticability,StaticAbilityUnspentMana,applyUnspentManaAbility,13,4,3
Assignment-1,forge.game.staticability,StaticAbilityCantBeCast,cantBeCastAbility,17,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantBeCast,cantBeActivatedAbility,17,6,3
Assignment-1,forge.game.staticability,StaticAbilityCantBeCast,cantPlayLandAbility,14,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantBeCast,applyCantBeCastAbility,36,12,4
Assignment-1,forge.game.staticability,StaticAbilityCantBeCast,applyCantBeActivatedAbility,15,5,4
Assignment-1,forge.game.staticability,StaticAbilityCantBeCast,applyCantPlayLandAbility,15,5,3
Assignment-1,forge.game.staticability,StaticAbilityWitherDamage,isWitherDamage,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityWitherDamage,applyWitherDamageAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityExhaust,anyWithExhaust,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityExhaust,applyWithExhaust,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityTurnPhaseReversed,isTurnReversed,3,1,1
Assignment-1,forge.game.staticability,StaticAbilityTurnPhaseReversed,isPhaseReversed,3,1,1
Assignment-1,forge.game.staticability,StaticAbilityTurnPhaseReversed,anyTurnPhaseReversed,15,5,2
Assignment-1,forge.game.staticability,StaticAbilityTurnPhaseReversed,applyTurnPhaseReversed,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityAdapt,anyWithAdapt,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityAdapt,applyWithAdapt,9,3,3
Assignment-1,forge.game.staticability,StaticAbilityBlockTapped,canBlockTapped,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityBlockTapped,applyBlockTapped,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantTransform,cantTransform,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantTransform,applyCantTransformAbility,11,4,3
Assignment-1,forge.game.staticability,StaticAbility,nextId,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,getId,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,hashCode,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,equals,3,1,1
Assignment-1,forge.game.staticability,StaticAbility,getActiveZone,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,setActiveZone,3,1,1
Assignment-1,forge.game.staticability,StaticAbility,getPayingTrigSA,7,2,0
Assignment-1,forge.game.staticability,StaticAbility,parseParams,6,2,2
Assignment-1,forge.game.staticability,StaticAbility,generateLayer,34,11,0
Assignment-1,forge.game.staticability,StaticAbility,isCharacteristicDefining,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,toString,13,2,0
Assignment-1,forge.game.staticability,StaticAbility,StaticAbility,3,1,3
Assignment-1,forge.game.staticability,StaticAbility,create,5,1,4
Assignment-1,forge.game.staticability,StaticAbility,StaticAbility,11,2,3
Assignment-1,forge.game.staticability,StaticAbility,getView,8,2,0
Assignment-1,forge.game.staticability,StaticAbility,applyContinuousAbilityBefore,6,2,2
Assignment-1,forge.game.staticability,StaticAbility,applyContinuousAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbility,shouldApplyContinuousAbility,3,1,2
Assignment-1,forge.game.staticability,StaticAbility,getAttackCost,9,3,3
Assignment-1,forge.game.staticability,StaticAbility,hasAttackCost,6,2,2
Assignment-1,forge.game.staticability,StaticAbility,getBlockCost,6,2,2
Assignment-1,forge.game.staticability,StaticAbility,checkMode,3,1,1
Assignment-1,forge.game.staticability,StaticAbility,checkConditions,3,1,1
Assignment-1,forge.game.staticability,StaticAbility,zonesCheck,20,7,0
Assignment-1,forge.game.staticability,StaticAbility,checkConditions,149,45,0
Assignment-1,forge.game.staticability,StaticAbility,getIgnoreEffectCards,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,setIgnoreEffectCards,3,1,1
Assignment-1,forge.game.staticability,StaticAbility,getIgnoreEffectPlayers,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,addIgnoreEffectPlayers,3,1,1
Assignment-1,forge.game.staticability,StaticAbility,clearIgnoreEffects,4,1,0
Assignment-1,forge.game.staticability,StaticAbility,getLayers,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,getMayPlayTurn,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,incMayPlayTurn,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,resetMayPlayTurn,3,1,0
Assignment-1,forge.game.staticability,StaticAbility,compareTo,3,1,1
Assignment-1,forge.game.staticability,StaticAbility,setHostCard,6,2,1
Assignment-1,forge.game.staticability,StaticAbility,copy,20,3,2
Assignment-1,forge.game.staticability,StaticAbility,getTriggerRemembered,3,1,0
Assignment-1,forge.game.staticability,StaticAbilityManaConvert,manaConvert,16,5,4
Assignment-1,forge.game.staticability,StaticAbilityManaConvert,checkManaConvert,19,6,4
Assignment-1,forge.game.staticability,StaticAbilityCantGainLosePayLife,anyCantGainLife,17,6,1
Assignment-1,forge.game.staticability,StaticAbilityCantGainLosePayLife,anyCantLoseLife,17,6,1
Assignment-1,forge.game.staticability,StaticAbilityCantGainLosePayLife,anyCantPayLife,25,9,3
Assignment-1,forge.game.staticability,StaticAbilityCantGainLosePayLife,applyCommonAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityNoCleanupDamage,damageNotRemoved,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityNoCleanupDamage,damageNotRemovedApplies,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantPhase,cantPhaseIn,3,1,1
Assignment-1,forge.game.staticability,StaticAbilityCantPhase,cantPhaseOut,3,1,1
Assignment-1,forge.game.staticability,StaticAbilityCantPhase,cantPhase,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantPhase,applyCantPhase,3,1,2
Assignment-1,forge.game.staticability,StaticAbilityBlockRestrict,blockRestrictNum,18,6,1
Assignment-1,forge.game.staticability,StaticAbilityBlockRestrict,blockRestrict,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantCrew,cantCrew,15,5,1
Assignment-1,forge.game.staticability,StaticAbilityCantCrew,applyCantCrew,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityMustTarget,filterMustTargetCards,7,2,3
Assignment-1,forge.game.staticability,StaticAbilityMustTarget,meetsMustTargetRestriction,21,5,1
Assignment-1,forge.game.staticability,StaticAbilityMustTarget,getAllRestrictions,16,5,1
Assignment-1,forge.game.staticability,StaticAbilityMustTarget,isRestrictionsMet,27,8,3
Assignment-1,forge.game.staticability,StaticAbilityMustTarget,applyMustTargetCardAbility,27,7,3
Assignment-1,forge.game.staticability,StaticAbilityCastWithFlash,anyWithFlashNeedsInfo,16,5,3
Assignment-1,forge.game.staticability,StaticAbilityCastWithFlash,anyWithFlash,16,5,3
Assignment-1,forge.game.staticability,StaticAbilityCastWithFlash,commonParts,14,5,5
Assignment-1,forge.game.staticability,StaticAbilityCastWithFlash,applyWithFlashNeedsInfo,11,3,4
Assignment-1,forge.game.staticability,StaticAbilityCastWithFlash,applyWithFlashAbility,6,2,4
Assignment-1,forge.game.staticability,StaticAbilityPanharmonicon,handlePanharmonicon,38,12,3
Assignment-1,forge.game.staticability,StaticAbilityPanharmonicon,applyPanharmoniconAbility,126,41,3
Assignment-1,forge.game.staticability,StaticAbilityIgnoreLandwalk,ignoreLandWalk,14,5,3
Assignment-1,forge.game.staticability,StaticAbilityIgnoreLandwalk,ignoreLandWalkAbility,12,4,4
Assignment-1,forge.game.staticability,StaticAbilityCantBecomeMonarch,anyCantBecomeMonarch,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityCantBecomeMonarch,applyCantBecomeMonarchAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantPutCounter,anyCantPutCounter,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantPutCounter,anyCantPutCounter,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantPutCounter,applyCantPutCounter,15,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantPutCounter,applyCantPutCounter,15,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantBeSuspected,cantBeSuspected,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityCantBeSuspected,cantBeSuspectedCheck,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityAttackVigilance,attackVigilance,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityAttackVigilance,applyAttackVigilanceAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantPreventDamage,cantPreventDamage,15,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantPreventDamage,applyCantPreventDamage,11,4,3
Assignment-1,forge.game.staticability,StaticAbilityMustBlock,blocksEachCombatIfAble,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityMustBlock,applyBlocksEachCombatIfAble,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantDiscard,cantDiscard,14,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantDiscard,applyCantDiscardAbility,14,5,4
Assignment-1,forge.game.staticability,StaticAbilityContinuous,StaticAbilityContinuous,2,1,0
Assignment-1,forge.game.staticability,StaticAbilityContinuous,applyContinuousAbility,4,1,3
Assignment-1,forge.game.staticability,StaticAbilityContinuous,applyContinuousAbility,703,186,3
Assignment-1,forge.game.staticability,StaticAbilityContinuous,getColorsFromParam,16,4,2
Assignment-1,forge.game.staticability,StaticAbilityContinuous,buildIgnorEffectAbility,31,2,4
Assignment-1,forge.game.staticability,StaticAbilityContinuous,resolve,4,1,0
Assignment-1,forge.game.staticability,StaticAbilityContinuous,canPlay,3,1,0
Assignment-1,forge.game.staticability,StaticAbilityContinuous,run,3,1,0
Assignment-1,forge.game.staticability,StaticAbilityContinuous,cardsGainedFrom,18,3,5
Assignment-1,forge.game.staticability,StaticAbilityContinuous,getAffectedPlayers,17,4,1
Assignment-1,forge.game.staticability,StaticAbilityContinuous,getAffectedCards,61,16,2
Assignment-1,forge.game.staticability,StaticAbilityIgnoreLegendRule,ignoreLegendRule,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityIgnoreLegendRule,applyIgnoreLegendRuleAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilitySurveilNum,surveilNumMod,13,4,1
Assignment-1,forge.game.staticability,StaticAbilitySurveilNum,getSurveilMod,9,3,2
Assignment-1,forge.game.staticability,StaticAbilityActivateAbilityAsIfHaste,canActivate,13,5,1
Assignment-1,forge.game.staticability,StaticAbilityActivateAbilityAsIfHaste,applyCanActivateAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,cantAttack,16,6,2
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,applyCantAttackAbility,64,18,3
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,cantBlockBy,18,6,2
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,applyCantBlockByAbility,38,13,3
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,canBlockIfReach,13,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,applyCanBlockIfReachAbility,9,3,3
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,getAttackCost,29,8,3
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,getBlockCost,18,5,3
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,canAttackHaste,17,6,2
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,applyCanAttackHasteAbility,9,3,3
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,getMinMaxBlocker,16,5,2
Assignment-1,forge.game.staticability,StaticAbilityCantAttackBlock,applyMinMaxBlockerAbility,18,6,4
Assignment-1,forge.game.staticability,StaticAbilityAlternativeCost,alternativeCosts,57,14,3
Assignment-1,forge.game.staticability,StaticAbilityAlternativeCost,apply,12,4,4
Assignment-1,forge.game.staticability,StaticAbilityMaxCounter,maxCounter,18,6,2
Assignment-1,forge.game.staticability,StaticAbilityMaxCounter,applyMaxCounter,12,4,3
Assignment-1,forge.game.staticability,StaticAbilityAssignCombatDamageAsUnblocked,assignCombatDamageAsUnblocked,3,1,1
Assignment-1,forge.game.staticability,StaticAbilityAssignCombatDamageAsUnblocked,assignCombatDamageAsUnblocked,17,6,2
Assignment-1,forge.game.staticability,StaticAbilityAssignCombatDamageAsUnblocked,applyAssignCombatDamageAsUnblocked,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityNumLoyaltyAct,limitIncrease,13,5,1
Assignment-1,forge.game.staticability,StaticAbilityNumLoyaltyAct,applyLimitIncrease,9,3,2
Assignment-1,forge.game.staticability,StaticAbilityNumLoyaltyAct,additionalActivations,22,8,2
Assignment-1,forge.game.staticability,StaticAbilityView,StaticAbilityView,3,1,1
Assignment-1,forge.game.staticability,StaticAbilityView,StaticAbilityView,5,1,2
Assignment-1,forge.game.staticability,StaticAbilityView,getCardView,3,1,0
Assignment-1,forge.game.staticability,StaticAbilityView,getHostCard,3,1,0
Assignment-1,forge.game.staticability,StaticAbilityView,updateHostCard,3,1,1
Assignment-1,forge.game.staticability,StaticAbilityView,toString,3,1,0
Assignment-1,forge.game.staticability,StaticAbilityView,getDescription,3,1,0
Assignment-1,forge.game.staticability,StaticAbilityView,updateDescription,3,1,1
Assignment-1,forge.game.staticability,StaticAbilityCantBeCopied,cantBeCopied,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityCantBeCopied,cantBeCopiedCheck,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCombatDamageToughness,combatDamageToughness,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityCombatDamageToughness,applyCombatDamageToughnessAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityTapPowerValue,withToughness,14,5,2
Assignment-1,forge.game.staticability,StaticAbilityTapPowerValue,withToughness,12,4,3
Assignment-1,forge.game.staticability,StaticAbilityTapPowerValue,getMod,20,6,2
Assignment-1,forge.game.staticability,StaticAbilityCantVenture,cantVenture,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityCantVenture,applyCantVentureAbility,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityColorlessDamageSource,colorlessDamageSource,14,5,1
Assignment-1,forge.game.staticability,StaticAbilityColorlessDamageSource,applyColorlessDamageSource,6,2,2
Assignment-1,forge.game.staticability,StaticAbilityCanAttackDefender,canAttack,13,5,2
Assignment-1,forge.game.staticability,StaticAbilityCanAttackDefender,applyCanAttackAbility,9,3,3
Assignment-1,forge.game.ability.effects,ChangeZoneAllEffect,getStackDescription,9,2,1
Assignment-1,forge.game.ability.effects,ChangeZoneAllEffect,resolve,141,37,1
Assignment-1,forge.game.ability.effects,RemoveFromCombatEffect,getStackDescription,7,1,1
Assignment-1,forge.game.ability.effects,RemoveFromCombatEffect,resolve,38,11,1
Assignment-1,forge.game.ability.effects,RevealHandEffect,getStackDescription,17,3,1
Assignment-1,forge.game.ability.effects,RevealHandEffect,resolve,31,9,1
Assignment-1,forge.game.ability.effects,VoteEffect,getStackDescription,12,3,1
Assignment-1,forge.game.ability.effects,VoteEffect,resolve,114,26,1
Assignment-1,forge.game.ability.effects,VoteEffect,getMostVotes,16,4,1
Assignment-1,forge.game.ability.effects,AssembleContraptionEffect,getStackDescription,32,6,1
Assignment-1,forge.game.ability.effects,AssembleContraptionEffect,resolve,55,15,1
