Project Name,Package Name,Type Name,Method Name,Code Smell
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Method
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,considerCardFromList,Long Statement
Assignment-1,forge.ai,SpecialCardAi,considerExile,Long Statement
Assignment-1,forge.ai,SpecialCardAi,considerCopy,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Method
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Method
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,reviseCreatureSacList,Magic Number
Assignment-1,forge.ai,SpecialCardAi,considerSecondTarget,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Method
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,considerMakeDragon,Magic Number
Assignment-1,forge.ai,SpecialCardAi,considerMakeDragon,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Method
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,considerDiscardTarget,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,considerDiscardTarget,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,considerDiscardTarget,Complex Method
Assignment-1,forge.ai,SpecialCardAi,considerDiscardTarget,Long Statement
Assignment-1,forge.ai,SpecialCardAi,considerDiscardTarget,Long Statement
Assignment-1,forge.ai,SpecialCardAi,considerDiscardTarget,Magic Number
Assignment-1,forge.ai,SpecialCardAi,considerDiscardTarget,Magic Number
Assignment-1,forge.ai,SpecialCardAi,considerCardToGet,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Method
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,targetBestCreature,Long Statement
Assignment-1,forge.ai,SpecialCardAi,considerPWAbilityPriority,Complex Method
Assignment-1,forge.ai,SpecialCardAi,considerPWAbilityPriority,Long Parameter List
Assignment-1,forge.ai,SpecialCardAi,considerPWAbilityPriority,Long Statement
Assignment-1,forge.ai,SpecialCardAi,considerPWAbilityPriority,Long Statement
Assignment-1,forge.ai,SpecialCardAi,considerPWAbilityPriority,Magic Number
Assignment-1,forge.ai,SpecialCardAi,considerPWAbilityPriority,Magic Number
Assignment-1,forge.ai,SpecialCardAi,considerPWAbilityPriority,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Conditional
Assignment-1,forge.ai,SpecialCardAi,consider,Complex Method
Assignment-1,forge.ai,SpecialCardAi,consider,Long Statement
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,SpecialCardAi,consider,Magic Number
Assignment-1,forge.ai,Arena,consider,Complex Method
Assignment-1,forge.ai,BlackLotus,consider,Long Statement
Assignment-1,forge.ai,BlackLotus,consider,Magic Number
Assignment-1,forge.ai,BlackLotus,consider,Magic Number
Assignment-1,forge.ai,BlackLotus,consider,Magic Number
Assignment-1,forge.ai,BlackLotus,consider,Magic Number
Assignment-1,forge.ai,BlackLotus,consider,Magic Number
Assignment-1,forge.ai,BlackLotus,consider,Magic Number
Assignment-1,forge.ai,BlackLotus,consider,Magic Number
Assignment-1,forge.ai,BlackLotus,consider,Magic Number
Assignment-1,forge.ai,BrainInAJar,consider,Complex Method
Assignment-1,forge.ai,ChainOfAcid,consider,Magic Number
Assignment-1,forge.ai,CrawlingBarrens,consider,Long Statement
Assignment-1,forge.ai,CrawlingBarrens,consider,Magic Number
Assignment-1,forge.ai,PithingNeedle,chooseCard,Long Statement
Assignment-1,forge.ai,PithingNeedle,chooseCard,Long Statement
Assignment-1,forge.ai,DeathgorgeScavenger,consider,Complex Conditional
Assignment-1,forge.ai,DeathgorgeScavenger,consider,Long Statement
Assignment-1,forge.ai,DeathgorgeScavenger,consider,Long Statement
Assignment-1,forge.ai,DeathgorgeScavenger,consider,Long Statement
Assignment-1,forge.ai,DeathgorgeScavenger,consider,Long Statement
Assignment-1,forge.ai,DeathgorgeScavenger,consider,Magic Number
Assignment-1,forge.ai,DesecrationDemon,considerSacrificingCreature,Long Statement
Assignment-1,forge.ai,Donate,considerTargetingOpponent,Long Statement
Assignment-1,forge.ai,Donate,considerTargetingOpponent,Long Statement
Assignment-1,forge.ai,Donate,considerDonatingPermanent,Long Statement
Assignment-1,forge.ai,Donate,considerDonatingPermanent,Long Statement
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Complex Conditional
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Complex Conditional
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Complex Conditional
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Complex Conditional
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Complex Conditional
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Complex Conditional
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Complex Method
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Long Statement
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Long Statement
Assignment-1,forge.ai,ElectrostaticPummeler,consider,Magic Number
Assignment-1,forge.ai,ElectrostaticPummeler,getPumpedPT,Magic Number
Assignment-1,forge.ai,ElectrostaticPummeler,getPumpedPT,Magic Number
Assignment-1,forge.ai,ElectrostaticPummeler,getPumpedPT,Magic Number
Assignment-1,forge.ai,ExtraplanarLens,consider,Complex Conditional
Assignment-1,forge.ai,ExtraplanarLens,consider,Long Statement
Assignment-1,forge.ai,FellTheMighty,consider,Long Statement
Assignment-1,forge.ai,FellTheMighty,consider,Magic Number
Assignment-1,forge.ai,ForceOfWill,consider,Magic Number
Assignment-1,forge.ai,ForceOfWill,consider,Magic Number
Assignment-1,forge.ai,GrislySigil,consider,Magic Number
Assignment-1,forge.ai,GrothamaAllDevouring,consider,Long Statement
Assignment-1,forge.ai,GuiltyConscience,getBestAttachTarget,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Complex Conditional
Assignment-1,forge.ai,Intuition,considerMultiple,Complex Conditional
Assignment-1,forge.ai,Intuition,considerMultiple,Complex Conditional
Assignment-1,forge.ai,Intuition,considerMultiple,Complex Conditional
Assignment-1,forge.ai,Intuition,considerMultiple,Complex Conditional
Assignment-1,forge.ai,Intuition,considerMultiple,Complex Conditional
Assignment-1,forge.ai,Intuition,considerMultiple,Complex Method
Assignment-1,forge.ai,Intuition,considerMultiple,Long Method
Assignment-1,forge.ai,Intuition,considerMultiple,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Long Statement
Assignment-1,forge.ai,Intuition,considerMultiple,Magic Number
Assignment-1,forge.ai,Intuition,considerMultiple,Magic Number
Assignment-1,forge.ai,Intuition,considerMultiple,Magic Number
Assignment-1,forge.ai,Intuition,considerMultiple,Magic Number
Assignment-1,forge.ai,LivingDeath,consider,Complex Method
Assignment-1,forge.ai,LivingDeath,consider,Magic Number
Assignment-1,forge.ai,MairsilThePretender,considerCardFromList,Long Statement
Assignment-1,forge.ai,MimicVat,considerExile,Long Statement
Assignment-1,forge.ai,MimicVat,considerCopy,Long Statement
Assignment-1,forge.ai,MomirVigAvatar,consider,Long Statement
Assignment-1,forge.ai,MomirVigAvatar,consider,Magic Number
Assignment-1,forge.ai,MomirVigAvatar,consider,Magic Number
Assignment-1,forge.ai,MomirVigAvatar,consider,Magic Number
Assignment-1,forge.ai,MomirVigAvatar,consider,Magic Number
Assignment-1,forge.ai,MultipleChoice,consider,Long Statement
Assignment-1,forge.ai,MultipleChoice,consider,Magic Number
Assignment-1,forge.ai,MultipleChoice,consider,Magic Number
Assignment-1,forge.ai,MultipleChoice,consider,Magic Number
Assignment-1,forge.ai,MultipleChoice,consider,Magic Number
Assignment-1,forge.ai,MultipleChoice,consider,Magic Number
Assignment-1,forge.ai,MultipleChoice,consider,Magic Number
Assignment-1,forge.ai,MultipleChoice,consider,Magic Number
Assignment-1,forge.ai,MultipleChoice,consider,Magic Number
Assignment-1,forge.ai,Necropotence,consider,Complex Conditional
Assignment-1,forge.ai,Necropotence,consider,Complex Conditional
Assignment-1,forge.ai,Necropotence,consider,Complex Method
Assignment-1,forge.ai,Necropotence,consider,Long Statement
Assignment-1,forge.ai,Necropotence,consider,Magic Number
Assignment-1,forge.ai,NullBrooch,consider,Complex Conditional
Assignment-1,forge.ai,NullBrooch,consider,Long Statement
Assignment-1,forge.ai,NykthosShrineToNyx,consider,Complex Conditional
Assignment-1,forge.ai,NykthosShrineToNyx,consider,Complex Method
Assignment-1,forge.ai,NykthosShrineToNyx,consider,Long Statement
Assignment-1,forge.ai,NykthosShrineToNyx,consider,Long Statement
Assignment-1,forge.ai,NykthosShrineToNyx,consider,Long Statement
Assignment-1,forge.ai,PhyrexianDreadnought,reviseCreatureSacList,Magic Number
Assignment-1,forge.ai,PowerStruggle,considerSecondTarget,Long Statement
Assignment-1,forge.ai,PriceOfProgress,consider,Complex Conditional
Assignment-1,forge.ai,PriceOfProgress,consider,Complex Method
Assignment-1,forge.ai,PriceOfProgress,consider,Long Statement
Assignment-1,forge.ai,PriceOfProgress,consider,Long Statement
Assignment-1,forge.ai,PriceOfProgress,consider,Long Statement
Assignment-1,forge.ai,PriceOfProgress,consider,Magic Number
Assignment-1,forge.ai,PriceOfProgress,consider,Magic Number
Assignment-1,forge.ai,PriceOfProgress,consider,Magic Number
Assignment-1,forge.ai,PriceOfProgress,consider,Magic Number
Assignment-1,forge.ai,PriceOfProgress,consider,Magic Number
Assignment-1,forge.ai,SarkhanTheMad,considerMakeDragon,Magic Number
Assignment-1,forge.ai,SarkhanTheMad,considerMakeDragon,Magic Number
Assignment-1,forge.ai,SaviorOfOllenbock,consider,Complex Method
Assignment-1,forge.ai,SaviorOfOllenbock,consider,Long Statement
Assignment-1,forge.ai,SaviorOfOllenbock,consider,Long Statement
Assignment-1,forge.ai,SaviorOfOllenbock,consider,Magic Number
Assignment-1,forge.ai,SorinVengefulBloodlord,consider,Long Statement
Assignment-1,forge.ai,SurvivalOfTheFittest,considerDiscardTarget,Complex Conditional
Assignment-1,forge.ai,SurvivalOfTheFittest,considerDiscardTarget,Complex Conditional
Assignment-1,forge.ai,SurvivalOfTheFittest,considerDiscardTarget,Complex Method
Assignment-1,forge.ai,SurvivalOfTheFittest,considerDiscardTarget,Long Statement
Assignment-1,forge.ai,SurvivalOfTheFittest,considerDiscardTarget,Long Statement
Assignment-1,forge.ai,SurvivalOfTheFittest,considerDiscardTarget,Magic Number
Assignment-1,forge.ai,SurvivalOfTheFittest,considerDiscardTarget,Magic Number
Assignment-1,forge.ai,SurvivalOfTheFittest,considerCardToGet,Long Statement
Assignment-1,forge.ai,TheOneRing,consider,Long Statement
Assignment-1,forge.ai,TheScarabGod,consider,Long Statement
Assignment-1,forge.ai,TheScarabGod,consider,Long Statement
Assignment-1,forge.ai,Timetwister,consider,Magic Number
Assignment-1,forge.ai,TimmerianFiends,consider,Magic Number
Assignment-1,forge.ai,TimmerianFiends,consider,Magic Number
Assignment-1,forge.ai,VeilOfSummer,consider,Complex Method
Assignment-1,forge.ai,VolrathsShapeshifter,consider,Complex Conditional
Assignment-1,forge.ai,VolrathsShapeshifter,consider,Long Statement
Assignment-1,forge.ai,VolrathsShapeshifter,consider,Magic Number
Assignment-1,forge.ai,VolrathsShapeshifter,targetBestCreature,Long Statement
Assignment-1,forge.ai,UginTheSpiritDragon,considerPWAbilityPriority,Complex Method
Assignment-1,forge.ai,UginTheSpiritDragon,considerPWAbilityPriority,Long Parameter List
Assignment-1,forge.ai,UginTheSpiritDragon,considerPWAbilityPriority,Long Statement
Assignment-1,forge.ai,UginTheSpiritDragon,considerPWAbilityPriority,Long Statement
Assignment-1,forge.ai,UginTheSpiritDragon,considerPWAbilityPriority,Magic Number
Assignment-1,forge.ai,UginTheSpiritDragon,considerPWAbilityPriority,Magic Number
Assignment-1,forge.ai,UginTheSpiritDragon,considerPWAbilityPriority,Magic Number
Assignment-1,forge.ai,YawgmothsBargain,consider,Complex Conditional
Assignment-1,forge.ai,YawgmothsBargain,consider,Long Statement
Assignment-1,forge.ai,YawgmothsBargain,consider,Magic Number
Assignment-1,forge.ai,YawgmothsWill,consider,Complex Conditional
Assignment-1,forge.ai,YawgmothsWill,consider,Complex Conditional
Assignment-1,forge.ai,YawgmothsWill,consider,Complex Method
Assignment-1,forge.ai,YawgmothsWill,consider,Long Statement
Assignment-1,forge.ai,YawgmothsWill,consider,Magic Number
Assignment-1,forge.ai,YawgmothsWill,consider,Magic Number
Assignment-1,forge.ai,YawgmothsWill,consider,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,canAttackNextTurn,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,getAttack,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,damageIfUnblocked,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,poisonIfUnblocked,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,getLifeThreateningCommanders,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,lifeInDanger,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,predictDamageByBlockerWithoutDoubleStrike,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,shieldDamage,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Long Method
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,combatTriggerWillTrigger,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfBlocker,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfBlocker,Long Method
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictToughnessBonusOfBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,predictToughnessBonusOfBlocker,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,predictToughnessBonusOfBlocker,Long Method
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Long Method
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictPowerBonusOfAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictToughnessBonusOfAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,predictToughnessBonusOfAttacker,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,predictToughnessBonusOfAttacker,Long Method
Assignment-1,forge.ai,ComputerUtilCombat,predictToughnessBonusOfAttacker,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttackerBeforeFirstStrike,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Identifier
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyAttacker,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlockerBeforeFirstStrike,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlockerBeforeFirstStrike,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlockerBeforeFirstStrike,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Identifier
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,canDestroyBlocker,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,distributeAIDamage,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,distributeAIDamage,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,distributeAIDamage,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,distributeAIDamage,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,getEnoughDamageToKill,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,getEnoughDamageToKill,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,getEnoughDamageToKill,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,getEnoughDamageToKill,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictDamageTo,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCombat,canGainKeyword,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,canGainKeyword,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,isCombatDamagePrevented,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,isCombatDamagePrevented,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,isCombatDamagePrevented,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,categorizeAttackersByEvasion,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,categorizeAttackersByEvasion,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,mostDangerousAttacker,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,mostDangerousAttacker,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,applyPotentialAttackCloneTriggers,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,applyPotentialAttackCloneTriggers,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,applyPotentialAttackCloneTriggers,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,applyPotentialAttackCloneTriggers,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,applyPotentialAttackCloneTriggers,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,willKillAtLeastOne,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,predictExtraPoisonWithDamage,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,predictExtraPoisonWithDamage,Long Statement
Assignment-1,forge.ai,ComputerUtilCombat,predictExtraPoisonWithDamage,Magic Number
Assignment-1,forge.ai,ComputerUtilCombat,addAttackerToCombat,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,checkAttackerLifelinkDamage,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCombat,willOpposingCreatureDieInCombat,Complex Method
Assignment-1,forge.ai,ComputerUtilCombat,isDangerousToSacInCombat,Complex Method
Assignment-1,forge.ai,ComputerUtilCost,checkRemoveCounterCost,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCost,checkRemoveCounterCost,Complex Method
Assignment-1,forge.ai,ComputerUtilCost,checkDiscardCost,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCost,checkDiscardCost,Complex Method
Assignment-1,forge.ai,ComputerUtilCost,checkDiscardCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,checkDamageCost,Complex Conditional
Assignment-1,forge.ai,ComputerUtilCost,checkDamageCost,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCost,checkDamageCost,Long Statement
Assignment-1,forge.ai,ComputerUtilCost,checkDamageCost,Magic Number
Assignment-1,forge.ai,ComputerUtilCost,checkLifeCost,Long Parameter List
Assignment-1,forge.ai,ComputerUtilCost,checkForManaSacrificeCost,Complex Method
Assignment-1,forge.ai,ComputerUtilCost,checkCreatureSacrificeCost,Complex Method
