Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT
Assignment-1,forge.game.ability.effects,GoadEffect,1,0,3,2,50,10,0,0,1.0,0,6
Assignment-1,forge.game.ability.effects,CountersPutEffect,0,0,6,1,615,139,0,0,-1.0,0,11
Assignment-1,forge.game.ability.effects,ReverseTurnOrderEffect,0,0,1,1,7,1,0,0,-1.0,0,3
Assignment-1,forge.game.ability.effects,SwitchBlockEffect,0,0,2,1,122,33,0,0,-1.0,0,6
Assignment-1,forge.game.ability.effects,TapEffect,0,0,2,1,58,13,0,0,-1.0,0,9
Assignment-1,forge.game.ability.effects,DamageAllEffect,0,0,2,1,64,11,0,1,-1.0,0,10
Assignment-1,forge.game.ability.effects,SurveilEffect,0,0,2,1,34,8,0,0,-1.0,0,5
Assignment-1,forge.game.ability.effects,FogEffect,0,0,2,1,19,2,0,0,-1.0,0,5
Assignment-1,forge.game.ability.effects,LookAtEffect,0,0,2,1,15,2,0,0,-1.0,0,4
Assignment-1,forge.game.ability.effects,ControlSpellEffect,0,0,2,1,62,14,0,0,-1.0,0,6
Assignment-1,forge.game.ability.effects,AssignGroupEffect,0,0,2,1,32,6,0,0,-1.0,0,7
Assignment-1,forge.game.ability.effects,LifeSetEffect,0,0,3,1,116,26,0,0,-1.0,1,8
Assignment-1,forge.game.ability.effects,GameLossEffect,0,0,2,1,16,4,0,0,-1.0,0,1
Assignment-1,forge.game.ability.effects,StoreSVarEffect,0,0,1,1,60,14,0,0,-1.0,0,4
Assignment-1,forge.game.ability.effects,ChooseCardEffect,0,0,2,1,258,57,0,0,-1.0,0,17
Assignment-1,forge.game.ability.effects,GameWinEffect,0,0,1,1,9,2,0,0,-1.0,0,2
Assignment-1,forge.game.ability.effects,LifeGainEffect,0,0,2,1,35,7,0,0,-1.0,0,3
Assignment-1,forge.game.ability.effects,ChoosePlayerEffect,0,0,2,1,67,16,0,0,-1.0,0,9
Assignment-1,forge.game.ability.effects,TokenEffect,0,0,2,1,92,22,0,1,-1.0,0,6
Assignment-1,forge.game.ability.effects,LearnEffect,0,0,2,1,15,3,0,0,-1.0,0,4
Assignment-1,forge.game.ability.effects,RevealEffect,0,0,2,1,86,21,0,0,-1.0,0,9
Assignment-1,forge.game.ability.effects,ChooseDirectionEffect,0,0,1,1,11,1,0,0,-1.0,0,5
Assignment-1,forge.game.ability.effects,AdvanceCrankEffect,0,0,2,1,13,3,0,0,-1.0,0,2
Assignment-1,forge.game.ability.effects,ControlPlayerEffect,0,0,2,1,24,4,0,0,-1.0,0,6
Assignment-1,forge.game.ability.effects,BlockEffect,0,0,2,1,76,18,0,0,-1.0,0,7
Assignment-1,forge.game.ability.effects,AddPhaseEffect,0,0,1,1,50,9,0,0,-1.0,0,9
Assignment-1,forge.game.ability.effects,RepeatEffect,0,0,3,1,74,15,0,0,-1.0,1,10
Assignment-1,forge.game.ability.effects,ChangeSpeedEffect,0,0,1,1,11,5,0,0,-1.0,0,1
Assignment-1,forge.game.ability.effects,RegenerationEffect,0,0,1,1,32,7,0,0,-1.0,0,4
Assignment-1,forge.game.ability.effects,AddTurnEffect,0,0,3,2,55,11,0,0,-1.0,1,12
Assignment-1,forge.game.ability.effects,TapOrUntapEffect,0,0,2,1,47,12,0,0,-1.0,0,9
Assignment-1,forge.game.ability.effects,ChangeTextEffect,1,0,3,2,206,40,0,0,1.0,0,9
Assignment-1,forge.game.ability.effects,ManifestEffect,0,0,2,0,13,3,1,1,-1.0,0,4
Assignment-1,forge.game.ability.effects,VentureEffect,0,0,4,1,91,18,0,0,-1.0,0,11
Assignment-1,forge.game.mulligan,LondonMulligan,0,0,5,5,25,7,0,1,-1.0,0,1
Assignment-1,forge.game.mulligan,VancouverMulligan,0,0,2,2,11,3,0,2,-1.0,0,1
Assignment-1,forge.game.mulligan,OriginalMulligan,0,0,5,5,27,8,0,1,-1.0,0,2
Assignment-1,forge.game.mulligan,ParisMulligan,0,0,3,3,12,3,1,1,-1.0,0,1
Assignment-1,forge.game.mulligan,MulliganService,3,0,4,2,67,16,0,0,0.0,0,4
Assignment-1,forge.game.mulligan,AbstractMulligan,4,0,11,11,50,13,3,0,0.36363636363636365,0,3
Assignment-1,forge.game.keyword,UndefinedKeyword,1,0,3,1,12,3,0,2,0.6666666666666666,0,0
Assignment-1,forge.game.keyword,Companion,3,0,6,5,32,8,0,3,0.3333333333333333,0,0
Assignment-1,forge.game.keyword,Hexproof,0,0,1,0,8,2,0,3,-1.0,0,0
Assignment-1,forge.game.keyword,Modular,1,0,2,0,19,4,0,3,0.0,0,0
Assignment-1,forge.game.keyword,KeywordWithCost,1,0,2,0,25,6,4,2,0.0,0,1
Assignment-1,forge.game.keyword,KeywordWithAmount,3,0,3,1,31,8,1,2,0.0,0,0
Assignment-1,forge.game.keyword,KeywordWithCostAndAmount,3,0,3,1,25,5,1,2,0.0,0,1
Assignment-1,forge.game.keyword,Suspend,1,0,2,0,19,4,0,3,0.0,0,0
Assignment-1,forge.game.keyword,KeywordWithCostAndType,3,0,2,0,34,8,1,2,0.0,0,2
Assignment-1,forge.game.keyword,Emerge,0,0,1,0,11,2,0,3,-1.0,0,0
Assignment-1,forge.game.keyword,Craft,2,0,2,0,34,8,0,3,0.0,0,1
Assignment-1,forge.game.keyword,KeywordInstance,10,0,30,27,236,48,9,1,0.1,1,10
Assignment-1,forge.game.keyword,Kicker,1,0,3,1,16,5,0,3,0.6666666666666666,0,2
Assignment-1,forge.game.keyword,KeywordInterface,0,0,26,0,40,26,1,0,-1.0,15,6
Assignment-1,forge.game.keyword,Equip,1,0,3,1,15,4,0,3,0.6666666666666666,0,0
Assignment-1,forge.game.keyword,Protection,1,0,2,0,8,2,0,2,1.0,0,0
Assignment-1,forge.game.keyword,Partner,1,0,3,1,27,6,0,3,0.6666666666666666,0,0
Assignment-1,forge.game.keyword,Trample,0,0,1,0,8,2,0,3,-1.0,0,0
Assignment-1,forge.game.keyword,SimpleKeyword,0,0,2,0,7,2,2,2,-1.0,0,0
Assignment-1,forge.game.keyword,KeywordWithType,1,0,2,0,34,10,2,2,0.0,0,1
Assignment-1,forge.game.keyword,Ninjutsu,1,0,2,0,17,4,0,3,0.0,0,0
Assignment-1,forge.game.keyword,KeywordCollection,2,0,33,32,180,56,0,0,0.15151515151515152,3,3
Assignment-1,forge.game.keyword,KeywordCollectionView,0,0,8,7,25,8,0,0,-1.0,1,0
Assignment-1,forge.game.keyword,KeywordWithAmountAndType,2,0,3,1,15,3,0,2,0.0,0,1
Assignment-1,forge.game.keyword,KeywordsChange,4,0,14,14,139,25,0,0,0.0,1,3
Assignment-1,forge.game.event,GameEventBlockersDeclared,2,2,3,3,23,5,0,2,0.6666666666666666,2,4
Assignment-1,forge.game.event,GameEventTurnEnded,0,0,1,1,5,1,0,2,-1.0,2,1
Assignment-1,forge.game.event,GameEventPlayerDamaged,5,5,2,2,28,2,0,2,1.0,2,3
Assignment-1,forge.game.event,GameEventPlayerRadiation,3,3,2,2,13,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventCardStatsChanged,2,2,5,5,26,7,0,2,0.6,2,2
Assignment-1,forge.game.event,GameEventSubgameEnd,2,2,2,2,11,2,0,2,1.0,4,2
Assignment-1,forge.game.event,GameEventCardSacrificed,0,0,1,1,5,1,0,2,-1.0,2,1
Assignment-1,forge.game.event,GameEventCardPhased,2,2,3,3,17,3,0,2,0.6666666666666666,2,2
Assignment-1,forge.game.event,GameEventCardDamaged,4,4,2,2,16,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventPlayerCounters,4,4,2,2,15,2,0,2,1.0,2,3
Assignment-1,forge.game.event,GameEventCardPlotted,2,2,3,3,14,3,0,2,0.6666666666666666,2,3
Assignment-1,forge.game.event,GameEventSpellRemovedFromStack,1,1,2,2,12,2,0,2,1.0,5,2
Assignment-1,forge.game.event,GameEventSpellResolved,2,2,2,2,20,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventGameFinished,0,0,1,1,5,1,0,2,-1.0,2,1
Assignment-1,forge.game.event,GameEventCardRegenerated,1,1,2,2,9,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventCardForetold,1,1,3,3,12,3,0,2,0.6666666666666666,2,2
Assignment-1,forge.game.event,GameEventGameStarted,3,3,3,3,20,3,0,2,0.6666666666666666,2,4
Assignment-1,forge.game.event,GameEventZone,4,4,3,3,22,3,0,2,0.6666666666666666,2,5
Assignment-1,forge.game.event,GameEventAnteCardsSelected,1,1,2,2,9,2,0,2,1.0,2,1
Assignment-1,forge.game.event,GameEventPlayerPoisoned,4,4,2,2,17,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventSubgameStart,2,2,2,2,11,2,0,2,1.0,4,2
Assignment-1,forge.game.event,GameEventCombatUpdate,2,2,2,2,11,2,0,2,1.0,2,1
Assignment-1,forge.game.event,GameEventShuffle,1,1,3,3,12,3,0,2,0.6666666666666666,2,4
Assignment-1,forge.game.event,GameEventCardModeChosen,5,5,2,2,17,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventTokenCreated,0,0,1,1,5,1,0,2,-1.0,2,1
Assignment-1,forge.game.event,GameEventSurveil,3,3,2,2,12,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventDayTimeChanged,1,1,2,2,9,2,0,2,1.0,2,1
Assignment-1,forge.game.event,GameEventLandPlayed,2,2,2,2,11,2,0,2,1.0,2,3
Assignment-1,forge.game.event,GameEventCardTapped,2,2,2,2,11,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventCardCounters,4,4,2,2,15,2,0,2,1.0,2,3
Assignment-1,forge.game.event,GameEventCombatEnded,2,2,2,2,11,2,0,2,1.0,2,1
Assignment-1,forge.game.event,GameEventCardDestroyed,0,0,1,1,5,1,0,2,-1.0,2,1
Assignment-1,forge.game.event,Event,0,0,0,0,2,0,1,0,-1.0,2,0
Assignment-1,forge.game.event,GameEventManaBurn,3,3,2,2,18,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventScry,3,3,2,2,12,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEvent,0,0,1,1,3,1,56,1,-1.0,4,1
Assignment-1,forge.game.event,GameEventPlayerPriority,3,3,3,3,19,3,0,2,0.6666666666666666,2,3
Assignment-1,forge.game.event,IGameEventVisitor,0,0,112,56,231,112,1,0,-1.0,57,56
Assignment-1,forge.game.event,Base,0,0,56,56,170,56,0,1,-1.0,0,56
Assignment-1,forge.game.event,GameEventCardChangeZone,3,3,3,3,16,3,0,2,0.6666666666666666,2,4
Assignment-1,forge.game.event,GameEventDoorChanged,4,4,3,3,25,3,0,2,0.6666666666666666,2,5
Assignment-1,forge.game.event,GameEventSpellAbilityCast,3,3,2,2,16,2,0,2,1.0,5,3
Assignment-1,forge.game.event,GameEventPlayerLivesChanged,3,3,3,3,16,3,0,2,0.6666666666666666,2,4
Assignment-1,forge.game.event,GameEventGameRestarted,1,1,2,2,12,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventSprocketUpdate,3,3,2,2,13,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventTurnBegan,2,2,3,3,15,3,0,2,0.6666666666666666,2,3
Assignment-1,forge.game.event,GameEventFlipCoin,0,0,1,1,5,1,0,2,-1.0,2,1
Assignment-1,forge.game.event,GameEventRandomLog,1,1,2,2,9,2,0,2,1.0,2,1
Assignment-1,forge.game.event,GameEventSpeedChanged,3,3,2,2,13,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventManaPool,3,3,3,3,19,3,0,2,0.6666666666666666,2,5
Assignment-1,forge.game.event,GameEventPlayerControl,5,5,2,2,17,2,0,2,1.0,2,4
Assignment-1,forge.game.event,GameEventTurnPhase,3,3,3,3,20,3,0,2,0.6666666666666666,2,4
Assignment-1,forge.game.event,GameEventAttackersDeclared,2,2,2,2,14,2,0,2,1.0,2,2
Assignment-1,forge.game.event,GameEventCardAttachment,3,3,2,2,13,2,0,2,1.0,2,3
Assignment-1,forge.game.event,GameEventMulligan,1,1,2,2,12,2,0,2,1.0,3,2
Assignment-1,forge.game.event,GameEventRollDie,0,0,1,1,5,1,0,2,-1.0,2,1
Assignment-1,forge.game.event,GameEventPlayerStatsChanged,2,2,4,4,24,5,0,2,0.5,2,4
Assignment-1,forge.game.event,GameEventPlayerShardsChanged,3,3,3,3,16,3,0,2,0.6666666666666666,2,4
Assignment-1,forge.game.event,GameEventCombatChanged,0,0,2,2,7,2,0,2,-1.0,2,1
Assignment-1,forge.game.event,GameEventGameOutcome,2,2,2,2,11,2,0,2,1.0,2,3
Assignment-1,forge.game.player,PlayerCollection,1,0,12,12,52,17,0,0,1.0,53,4
Assignment-1,forge.game.player,AchievementTracker,7,7,2,2,29,6,0,0,0.0,1,3
Assignment-1,forge.game.player,PlayerFactoryUtil,0,0,4,4,63,15,0,0,-1.0,1,7
Assignment-1,forge.game.player,PlayerView,1,0,104,74,533,165,0,0,0.3269230769230769,66,15
Assignment-1,forge.game.player,IHasIcon,0,0,2,0,4,2,0,0,-1.0,5,0
Assignment-1,forge.game.player,PlayerProperty,0,0,1,1,524,170,0,0,-1.0,1,10
Assignment-1,forge.game.player,DelayedReveal,5,0,7,7,34,7,0,0,0.2857142857142857,7,3
Assignment-1,forge.game.player,RegisteredPlayer,22,0,42,39,202,56,0,0,0.16666666666666666,26,5
Assignment-1,forge.game.player,Player,102,1,423,416,3305,817,0,0,0.0591016548463357,579,34
Assignment-1,forge.game.player,PlayerController,4,0,135,135,231,135,0,0,0.837037037037037,19,23
Assignment-1,forge.game.player,PlayerStatistics,4,0,8,8,55,8,0,0,0.5,1,1
Assignment-1,forge.game.player,PlayerOutcome,3,3,8,7,71,18,0,0,0.75,3,1
Assignment-1,forge.game.player,IGameEntitiesFactory,0,0,2,0,4,2,0,0,-1.0,1,2
Assignment-1,forge.game.player,PlayerPredicates,1,1,20,20,63,20,0,0,0.8,36,7
Assignment-1,forge.game.player.actions,FinishTargetingAction,0,0,1,1,6,1,0,1,-1.0,0,0
Assignment-1,forge.game.player.actions,SelectCardAction,0,0,1,1,6,1,0,1,-1.0,0,1
Assignment-1,forge.game.player.actions,PayCostAction,0,0,1,1,7,1,0,1,-1.0,0,1
Assignment-1,forge.game.player.actions,PayManaFromPoolAction,1,0,2,2,11,2,0,1,0.0,0,0
Assignment-1,forge.game.player.actions,PlayerAction,2,0,3,3,12,3,9,0,0.6666666666666666,5,2
Assignment-1,forge.game.player.actions,SelectPlayerAction,0,0,1,1,6,1,0,1,-1.0,0,1
Assignment-1,forge.game.player.actions,TargetEntityAction,0,0,1,1,6,1,0,1,-1.0,0,1
Assignment-1,forge.game.player.actions,CastSpellAction,0,0,1,1,6,1,0,1,-1.0,0,1
Assignment-1,forge.game.player.actions,ActivateAbilityAction,0,0,1,1,6,1,0,1,-1.0,0,1
Assignment-1,forge.game.player.actions,PassPriorityAction,0,0,1,1,6,1,0,1,-1.0,0,0
Assignment-1,forge.app,Main,19,0,48,28,603,99,0,0,0.3958333333333333,2,6
Assignment-1,forge.app,AndroidClipboard,1,0,3,3,38,7,0,0,0.0,1,0
Assignment-1,forge.app,AndroidAdapter,5,0,22,18,159,37,0,0,0.6818181818181818,1,2
Assignment-1,forge.app,GitLogs,0,0,2,2,57,12,0,0,-1.0,0,2
Assignment-1,forge.app,Launcher,0,0,3,0,81,11,0,0,-1.0,0,1
Assignment-1,forge.app,AtomReader,4,3,9,1,117,24,0,0,0.2222222222222222,1,0
Assignment-1,forge.app,Entry,3,3,1,0,10,1,0,0,0.0,0,0
Assignment-1,forge.app,GameLauncher,0,0,2,2,30,6,0,0,-1.0,0,4
Assignment-1,forge.app,DialogWindow,0,0,1,1,16,1,0,0,-1.0,0,0
Assignment-1,forge.app,Main,2,0,19,18,97,24,0,0,0.8947368421052632,0,0
Assignment-1,forge.app,DesktopAdapter,1,0,17,16,80,21,0,0,0.9411764705882353,0,0
Assignment-1,com.badlogic.gdx.backends.android,AndroidApplication,20,1,56,47,348,79,0,0,0.16071428571428573,2,1
Assignment-1,com.badlogic.gdx.backends.android,DefaultAndroidInput,82,3,106,92,1143,311,0,0,0.16981132075471697,2,5
Assignment-1,com.badlogic.gdx.backends.android,KeyEvent,7,0,0,0,9,0,0,0,-1.0,2,0
Assignment-1,com.badlogic.gdx.backends.android,TouchEvent,14,0,0,0,16,0,0,0,-1.0,1,0
Assignment-1,com.badlogic.gdx.backends.android,PredictiveBackHandler,2,0,3,1,22,4,0,0,0.6666666666666666,1,0
Assignment-1,com.badlogic.gdx.backends.android,SensorListener,0,0,3,3,44,10,0,0,-1.0,0,0
Assignment-1,com.badlogic.gdx.backends.android.surfaceview,GLSurfaceView20,15,1,18,11,164,34,0,0,0.5,2,3
Assignment-1,com.badlogic.gdx.backends.android.surfaceview,ContextFactory,1,0,2,2,20,3,0,0,1.0,0,1
Assignment-1,com.badlogic.gdx.backends.android.surfaceview,ConfigChooser,9,0,6,3,75,16,0,0,0.0,0,0
Assignment-1,com.badlogic.gdx.backends.android.keyboardheight,AndroidRKeyboardHeightProvider,5,0,7,7,55,13,0,0,0.0,0,0
Assignment-1,forge.localinstance.skin,IHasSkinProp,0,0,1,0,3,1,0,0,-1.0,0,0
Assignment-1,forge.localinstance.skin,ISkinImage,0,0,0,0,2,0,0,0,-1.0,6,0
Assignment-1,forge.localinstance.achievements,GameWinStreak,0,0,2,1,8,2,0,2,-1.0,0,3
Assignment-1,forge.localinstance.achievements,PuzzleAchievements,0,0,3,1,10,3,0,1,-1.0,0,1
Assignment-1,forge.localinstance.achievements,ArcaneMaster,0,0,3,1,17,5,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,Overkill,0,0,5,1,26,8,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,ManaScrewed,0,0,4,1,20,6,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,Blackjack,1,0,4,2,32,10,0,1,0.75,0,3
Assignment-1,forge.localinstance.achievements,NoLands,0,0,2,1,13,4,0,4,-1.0,0,2
Assignment-1,forge.localinstance.achievements,Poisoned,1,0,3,1,18,5,0,1,1.0,0,3
Assignment-1,forge.localinstance.achievements,PlaneswalkerAchievements,1,1,9,3,43,13,0,1,1.0,7,10
Assignment-1,forge.localinstance.achievements,PlaneswalkerUltimate,0,0,4,1,14,4,0,2,-1.0,0,5
Assignment-1,forge.localinstance.achievements,StormChaser,0,0,3,1,14,4,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,NeedForSpeed,0,0,4,1,17,5,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,DeckedOut,0,0,4,1,20,6,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,CardActivationAchievements,1,1,9,3,43,13,0,1,1.0,3,10
Assignment-1,forge.localinstance.achievements,CardAbilityUltimate,0,0,4,1,14,4,0,2,-1.0,0,5
Assignment-1,forge.localinstance.achievements,ConstructedAchievements,0,0,2,1,19,2,0,1,-1.0,0,1
Assignment-1,forge.localinstance.achievements,AchievementCollection,5,0,15,7,149,27,11,0,0.26666666666666666,6,17
Assignment-1,forge.localinstance.achievements,ManaFlooded,0,0,3,1,23,7,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,LifeToSpare,0,0,4,1,20,6,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,TotalMatchWins,0,0,3,1,11,3,0,2,-1.0,0,3
Assignment-1,forge.localinstance.achievements,ProgressiveAchievement,0,0,5,1,25,8,9,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,Hellbent,0,0,4,2,34,11,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,NoCreatures,0,0,2,1,13,4,0,4,-1.0,0,2
Assignment-1,forge.localinstance.achievements,ChallengeAchievements,1,1,11,1,54,15,0,1,0.7272727272727273,4,7
Assignment-1,forge.localinstance.achievements,ChallengeAchievement,0,0,3,0,14,4,1,2,-1.0,0,4
Assignment-1,forge.localinstance.achievements,DeckChallengeAchievement,0,0,3,0,15,5,3,3,-1.0,0,5
Assignment-1,forge.localinstance.achievements,TotalPuzzlesSolved,0,0,3,1,11,3,0,2,-1.0,0,3
Assignment-1,forge.localinstance.achievements,StreakAchievement,1,0,7,2,33,9,2,1,0.42857142857142855,0,3
Assignment-1,forge.localinstance.achievements,NoSpells,0,0,2,1,14,4,0,4,-1.0,0,3
Assignment-1,forge.localinstance.achievements,AgainstAllOdds,0,0,4,2,45,14,0,1,-1.0,0,5
Assignment-1,forge.localinstance.achievements,DraftAchievements,0,0,2,1,7,2,0,1,-1.0,0,1
Assignment-1,forge.localinstance.achievements,MatchWinStreak,0,0,2,1,11,3,0,2,-1.0,0,3
Assignment-1,forge.localinstance.achievements,TotalGameWins,0,0,3,1,11,3,0,2,-1.0,0,3
Assignment-1,forge.localinstance.achievements,VariantWins,1,0,3,1,21,6,0,2,0.6666666666666666,0,3
Assignment-1,forge.localinstance.achievements,SealedAchievements,0,0,2,1,7,2,0,1,-1.0,0,1
Assignment-1,forge.localinstance.achievements,AdventureAchievements,0,0,2,1,9,2,0,1,-1.0,0,1
Assignment-1,forge.localinstance.achievements,PlanarConquestAchievements,0,0,2,1,14,2,0,1,-1.0,0,1
Assignment-1,forge.localinstance.achievements,QuestAchievements,0,0,2,1,9,2,0,1,-1.0,0,1
Assignment-1,forge.localinstance.achievements,Achievement,16,0,31,22,243,66,15,0,0.06451612903225806,7,8
Assignment-1,forge.localinstance.achievements,RagsToRiches,0,0,3,1,14,4,0,1,-1.0,0,3
Assignment-1,forge.localinstance.achievements,Domain,1,0,3,1,39,7,0,2,1.0,0,3
Assignment-1,forge.localinstance.achievements,AltWinAchievements,1,1,8,3,48,14,0,1,1.0,2,8
Assignment-1,forge.localinstance.achievements,AltWinAchievement,0,0,4,2,14,4,0,2,-1.0,0,5
Assignment-1,forge.localinstance.properties,ForgePreferences,9,8,6,2,47,6,0,1,0.8333333333333334,94,2
Assignment-1,forge.localinstance.properties,PreferencesStore,2,0,15,11,123,38,1,0,0.0,0,2
Assignment-1,forge.localinstance.properties,ForgeConstants,280,272,6,4,334,10,0,0,0.0,129,1
Assignment-1,forge.localinstance.properties,ForgeProfileProperties,14,0,19,13,186,40,0,0,0.10526315789473684,5,6
Assignment-1,forge.localinstance.properties,FileLocation,2,2,1,0,8,1,0,0,0.0,3,0
Assignment-1,forge.gamemodes.net,IRemote,0,0,2,0,4,2,0,0,-1.0,3,2
Assignment-1,forge.gamemodes.net,ReplyPool,1,0,6,6,35,6,0,0,0.6666666666666666,2,1
Assignment-1,forge.gamemodes.net,CompletableFuture,0,0,2,2,8,2,0,0,-1.0,1,0
Assignment-1,forge.gamemodes.net,CompatibleObjectEncoder,1,0,1,0,24,2,0,0,0.0,0,1
Assignment-1,forge.gamemodes.net,IOnlineLobby,0,0,3,0,5,3,0,0,-1.0,1,2
Assignment-1,forge.gamemodes.net,GameProtocolSender,1,0,3,3,22,3,0,0,0.0,2,1
Assignment-1,forge.gamemodes.net,OfflineLobby,0,0,7,5,29,7,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.net,NetConnectUtil,0,0,17,16,133,24,0,0,-1.0,1,19
Assignment-1,forge.gamemodes.net,CObjectOutputStream,1,0,2,0,10,2,0,0,1.0,0,0
Assignment-1,forge.gamemodes.net,CompatibleObjectDecoder,1,0,3,2,28,4,0,0,0.0,0,1
Assignment-1,forge.gamemodes.net,IOnlineChatInterface,0,0,2,0,4,2,0,0,-1.0,1,2
Assignment-1,forge.gamemodes.net,ChatMessage,5,0,6,6,28,7,0,0,0.0,4,1
Assignment-1,forge.gamemodes.net,GameProtocolHandler,1,0,7,2,80,14,0,0,0.42857142857142855,0,4
Assignment-1,forge.gamemodes.net,CObjectInputStream,1,0,3,0,27,5,0,0,0.0,0,0
Assignment-1,forge.gamemodes.net.server,ServerGameLobby,0,0,10,7,50,12,0,0,-1.0,2,2
Assignment-1,forge.gamemodes.net.server,RemoteClient,4,0,8,7,38,8,0,1,0.375,13,3
Assignment-1,forge.gamemodes.net.server,FServerManager,10,0,30,22,280,54,0,0,0.26666666666666666,7,7
Assignment-1,forge.gamemodes.net.server,MessageHandler,0,0,1,1,9,2,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.net.server,RegisterClientHandler,0,0,2,2,22,4,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.net.server,LobbyInputHandler,0,0,1,1,25,5,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.net.server,DeregisterClientHandler,0,0,1,1,10,1,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.net.server,NetGuiGame,1,0,55,52,185,55,0,0,0.6,0,14
Assignment-1,forge.gamemodes.net.server,GameServerHandler,1,0,6,0,20,6,0,0,0.5,0,1
Assignment-1,forge.gamemodes.net.server,IToClient,0,0,0,0,2,0,1,0,-1.0,1,0
Assignment-1,forge.gamemodes.net.event,LogoutEvent,2,0,3,3,12,3,0,1,0.6666666666666666,0,1
Assignment-1,forge.gamemodes.net.event,ReplyEvent,3,0,5,5,20,5,0,1,0.4,1,1
Assignment-1,forge.gamemodes.net.event,LobbyUpdateEvent,3,0,4,4,17,4,0,1,0.5,2,1
Assignment-1,forge.gamemodes.net.event,MessageEvent,3,0,6,6,22,6,0,1,0.3333333333333333,3,1
Assignment-1,forge.gamemodes.net.event,GuiGameEvent,5,0,6,6,26,6,0,2,0.3333333333333333,1,1
Assignment-1,forge.gamemodes.net.event,NetEvent,0,0,1,0,3,1,7,0,-1.0,4,1
Assignment-1,forge.gamemodes.net.event,IdentifiableNetEvent,0,0,0,0,2,0,1,1,-1.0,4,0
Assignment-1,forge.gamemodes.net.event,LoginEvent,4,0,5,5,21,5,0,1,0.4,0,1
Assignment-1,forge.gamemodes.net.event,UpdateLobbyPlayerEvent,17,0,36,27,146,37,0,1,0.19444444444444445,6,3
Assignment-1,forge.gamemodes.net.client,IToServer,0,0,0,0,2,0,1,0,-1.0,1,0
Assignment-1,forge.gamemodes.net.client,NetGameController,2,0,26,24,87,27,0,0,0.9230769230769231,0,9
Assignment-1,forge.gamemodes.net.client,NetMacroSystem,0,0,5,5,16,5,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.net.client,ClientGameLobby,1,0,8,6,26,8,0,0,0.875,2,0
Assignment-1,forge.gamemodes.net.client,FGameClient,4,0,14,10,95,21,0,1,0.2857142857142857,4,7
Assignment-1,forge.gamemodes.net.client,MessageHandler,0,0,1,1,11,3,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.net.client,LobbyUpdateHandler,0,0,2,2,17,5,0,0,-1.0,0,1
Assignment-1,forge.gamemodes.net.client,GameClientHandler,5,0,15,2,181,33,0,0,0.13333333333333333,0,13
Assignment-1,forge.gamemodes.puzzle,PuzzleIO,3,3,2,2,29,6,0,0,0.0,3,4
Assignment-1,forge.gamemodes.puzzle,Puzzle,11,0,16,13,235,53,0,0,0.3125,2,11
Assignment-1,forge.gamemodes.match.input,InputSyncronizedBase,2,0,6,5,34,7,11,2,0.0,1,4
Assignment-1,forge.gamemodes.match.input,InputBlock,4,0,6,4,115,23,0,3,0.0,0,10
Assignment-1,forge.gamemodes.match.input,InputConfirmMulligan,6,0,10,5,96,15,0,3,0.5,0,10
Assignment-1,forge.gamemodes.match.input,InputSelectCardsFromList,1,0,5,5,18,5,0,5,1.0,2,3
Assignment-1,forge.gamemodes.match.input,InputPayManaOfCostPayment,2,0,6,1,84,21,0,4,0.6666666666666666,0,10
Assignment-1,forge.gamemodes.match.input,InputSelectManyBase,10,0,18,6,121,32,2,3,0.2222222222222222,0,7
